Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
bounds read copy impl due unsafe fbgemm apis,repro details repro copy impl number calls fbgemm float tofloat simd machine goes dispatches finanlly mitigation pass fbgemm functions dst enough space calling notes currently planning verify fbgemm apis different paths copy impl versions master dc bb bf edb,2022-11-05T16:31:37Z,"high priority, bug, module: crash, module: cpu, triaged, module: complex",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/88543,"tensor, issue, operation, feature, add, non, split, function, method, contiguous",1,算子资源调度不合理,,,,,copy_impl由于不安全的fbgemmAPI导致读入越界
onnx export fails resolve conj op tensor slice printed,exporting module onnx fails module involves tensor slice maybe also view passed export fails message stating resolve conj op available appears printing view invokes resolve conj causes onnx exports fail even cases branch extraneous far understand onnx optimiser remove kinds extraneous branches fails pruning example observed output think understand resolve conj invoked causing onnx export failure feels unintentionanl side effect potentially avoided pruning graph invoking onnx optimiser jit script exporting onnx model succeeds jit fails way versions test test,2022-03-02T02:07:48Z,"bug, module: onnx, triaged, onnx-triaged",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/73619,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,框架转换出错,,,,,ONNX导出失败
trying extract concrete symbolic,logs minified repro sure still submit minified repro since example provided already pretty small minified examples seem work torchdynanmo repro aot says input graph fail tester torchdynanmo repro dynanmo fails nanme defined collect env instead,2022-12-16T22:35:19Z,"bug, triaged",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/93487,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架特性执行报错,,,,,Trying to extract a concrete int out of a symbolic int -torch.compile
problems clamp clamp clamp minimum maximum,repro clamp propagate nanns maximum propagates nanns second clamp promote clamp tensor bugs relu propagates nanns correctly luckily systematically running opinfo tests inductor,2022-07-17T01:14:40Z,bug,CLOSED,0,4,https://github.com/pytorch/pytorch/issues/93784,"backward, gradient, sparse, version, matrix, focus, run_focus, run, pas, one",15,算子出错,,,,,Problems with clamp/clamp_min/clamp_max/minimum/maximum
performance issues initial multivariatenormal log pdf,initialising multivariatenormal model scale tril input log prob extremely slow running repro note must fresh instance following results note log prob around slower successive calls details summary repro summary details model initialised covariance matrix input difference successive times pronounced difference supplying scale tril covariance matrix latter cholesky performed somehow performing cholesky cuda object seems reduce calculation log pdf particular initialising models quite frequently making calls log prob discarding model long punishing environment details summary environment information summary details,2019-08-08T08:39:51Z,"module: dependency bug, module: performance, module: distributions, triaged",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/24008,"behavior, result, reproduce, expected, cpu, numpy, expected_behavior, index, different, detail",13,算子性能异常,,,,,首次调用 MultivariateNormal.log_pdf() 时出现性能问题
graph breaks huggingface stable diffusion,tracking graph breaks huggingface stable diffusion going outputs explain api trying understand different graph breaks avoid number graphs match number graph break reasons example script shows graphs vs reasons function userdefinedobjectvariable source defined class wrapping tensor attribute supported dynanmo data dependent operator scalar dense default recommended work around symbolic number help supporting inside dynanmo tensor numpy numpy logs minified repro,2022-12-05T19:30:10Z,"bug, triaged",OPEN,0,4,https://github.com/pytorch/pytorch/issues/93465,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子出错,,,,,HuggingFace Stable Diffusion 中图形中断
inductor cpu crash failure torchbench model hf bigbird,failure found latest torchinductor cpu performance dashboard issues refresh test log sw information sw commit master commit commit db fc aaa bc commit cbf torchbench benchmark commit bff torchaudio audio commit debd deae audio commit bbf ce decd torchtext ebcfed text commit ebcfed fc text commit vision commit acba fcf eafc vision commit cbeeb fbba logs minified repro,2022-12-01T03:46:21Z,"bug, triaged",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/93460,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型出错,,,,,torchbench 模型 hf_BigBird 崩溃
segfault together import cv,reproduce lower repro replace py logs one,2020-08-29T09:06:58Z,"high priority, module: dependency bug, module: crash, module: build, triaged",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/43834,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,框架异常,,,,,import cv2出现段错误
wav vec model trying inference,compile second downloaded model facebook huggingface huggingface co facebook wav vec lv took example usage provide added compile also another custom audio sample earlier strangely ran slowly compared originanl model prediction result logs warnings traceback minified repro try minifier huggingface example add compile assume reproduce problem versions working wsl ubuntu lts dev cpu torchaudio dev cpu dev cpu,2022-12-05T14:18:16Z,"bug, triaged",OPEN,0,4,https://github.com/pytorch/pytorch/issues/93464,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,模型出错,,,,,推理时出错
tensor gather bound indices gpu,gather scatter kernels missing asserts,2017-04-26T19:56:23Z,"high priority, module: dependency bug",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/1368,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子功能不完善,,,,,Tensor.gather() doesn't check for out-of-bound indices on GPU
segmentation core dumped import,concise description reproduce steps reproduce behavior import segmentation core dumped import cv import traceback dji packages init py import importbug dji packages libtorch cpu undefined symbol sgesdd gdb import starting program bin import thread debugging libthread db enanbled host libthread db library aarch linux gnu libthread db sample messages traces provide well concise description expected happen environment version os linux ubuntu installed pip source nvidia whl version cuda cudnn version information nvidia tx additionanl context add context problem,2021-01-26T05:56:17Z,"high priority, module: dependency bug, module: crash, module: build, triaged, module: arm, module: jetson",CLOSED,0,4,https://github.com/pytorch/pytorch/issues/51092,"reproduce, behavior, expected, concise, description, context, environment, concise_description, message, sample",14,框架异常,,,,,导入torch时段错误
googlefnet failed amp,command fails logs dynanmo succeed dynanmo optimize eager succeed aot succeed dynanmo optimize aot eager succeed inductor succeed dynanmo optimize inductor succeed minified repro,2022-10-19T09:47:16Z,"bug, triaged, oncall: pt2",OPEN,0,3,https://github.com/pytorch/pytorch/issues/93549,"target, test, py, linux, cuda_target, linux_libcudnn, ci, jenkins, build, rocm",3,模型出错,,,,,GoogleFnet failed to load with amp
ideep compile ideep,got expected vecwise binanry op recently likely commit causing commit cdf version ideep commit miss lambda auto images githubusercontent cea ebf intel ideep dfeddd dc ebf ceb edfd include ideep fast math hpp images githubusercontent fd ef ce environment version master os linux centos ubuntu installed pip source source command compiling source cmake ninja gcc version cuda cudnn version,2019-06-17T01:48:30Z,"module: dependency bug, triaged, module: mkldnn",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/21850,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,框架异常,,,,,编译错误
remove redundant memory copy hf multi attention submodule cpu mkl prepack,redundant memory copy hf multi attention submodule cpu logs output minified repro,2022-12-19T09:29:44Z,"bug, triaged, oncall: pt2, module: cpu inductor",OPEN,0,3,https://github.com/pytorch/pytorch/issues/93489,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,算子资源调度不合理,,,,,a redundant memory copy for HF multi-attention submodule for CPU path
minifier transforms accuracy failure runtime failure pegasusforcausallm,checkout ab bff df minifier gist ccca bf ed ab hack minifier test fails accuracy gist caf dff however finished minifying got repro issues longer fails accuracy hits assert generating asserts useful prefer blocked fixing assert failure minify accuracy failure logs response minified repro response,2022-10-30T01:25:13Z,"bug, triaged",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93594,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架出错,,,,,Minifier 将精度失败转化为运行时失败
missing filelock requirement compile cpu,follow getting started org started getting started official try compile function cpu inputs test cuda happens dev cpu version pip install numpy torchaudio force reinstall download org whl cpu logs import complaining import filelock lost originanl minified repro response,2023-01-01T11:20:33Z,"bug, oncall: pt2",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93499,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架异常,,,,,无法导入filelock
assertionbug tracing,seeing assertion failure without good message attached works remove model compile model version dev cu logs work torchdynanmo examples venv packages dynanmo eval frame py userwarning tensorfloat tensor cores float matrix multiplication available enanbled consider setting set float matmul precision high warnings warn dynanmo eval frame debug skipping init contextlib py dynanmo eval frame debug skipping enter contextlib py dynanmo eval frame debug skipping init contextlib py dynanmo eval frame debug skipping enter contextlib py dynanmo eval frame debug skipping enanble dynanmic work torchdynanmo examples venv packages dynanmo eval frame py dynanmo symbolic convert info torchdynanmo start tracing forward dynanmo symbolic convert debug starts work torchdynanmo examples compile py dynanmo symbolic convert debug fast dynanmo symbolic convert debug mask initialized nnmodulevariable dynanmo symbolic convert debug pop jump constantvariable dynanmo symbolic convert debug starts work torchdynanmo examples compile py dynanmo symbolic convert debug fast dynanmo symbolic convert debug causal attn mask nnmodulevariable dynanmo symbolic convert debug function usermethodvariable function torchcausalattention causal attn mask ff nnmodulevariable dynanmo symbolic convert debug inlining object causal attn mask ff ab work torchdynanmo examples compile py global isinstance fast mask global tensor function pop jump,2022-12-21T22:07:52Z,"bug, oncall: pt2",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93494,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,模型异常,,,,,模型编译时出现断言错误
compilation terminanted gentoo security reason,questions help pyyaml considered unsafe gentoo avoid gentoo develop team disccusion bugs gentoo org note tracker help form closed set listed resources available website org resources primary means support discussion forum discussion forum discuss org,2019-07-07T03:30:13Z,"module: dependency bug, module: build",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/22567,"cuda, device, libtorch, version, window, org, example, release, extension, system",5,框架特殊环境下出错,,,,,Pytorch 编译在 Gentoo 上终止
runtimebug cudnn cudnn status execution failed,cudnn cuda running ti nvidia drivers cudnn cuda running ti nvidia drivers reproduce script resnet lstm py script test py versions collecting environment information version debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version collect libc version glibc version default mar gcc bit runtime platform linux microsoft standard debian buster sid cuda available cuda runtime version gpu models configuration gpu nvidia geforce ti nvidia driver version cudnn version collect hip runtime version miopen runtime version versions libraries pip numpy pip pip torchaudio pip blas mkl cudatoolkit bc ffmpeg hf mkl mkl service py mkl fft py hd mkl random py numpy pypi pypi py cuda cudnn mutex cuda torchaudio py cu py cu,2022-04-08T07:26:46Z,"module: dependency bug, module: cudnn, module: cuda, module: convolution, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/75500,"version, mkl, py, cuda, pip, pypi, numpy, gpu, pypi_pypi, cudnn",7,框架出错,,,,,cuDNN error: CUDNN_STATUS_EXECUTION_FAILED
moco fails without suppress bugs runtimebug tensors must cuda dense,patch turn suppression benchmarks dynanmo torchbench py accuracy backend eager training moco fails logs gist minified repro minifier work captured dynanmo graph operations process groups initialized,2022-10-21T15:16:22Z,"bug, triaged, oncall: pt2",OPEN,0,3,https://github.com/pytorch/pytorch/issues/93566,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,框架异常,,,,,moco fails without suppress errors: RuntimeError: Tensors must be CUDA and dense 
nn adaptivemaxpool returns identical results within batch,nn adaptivemaxpool output global pooling layernorm returns identical results within batch follows approximately cases elements data identical think incorrect example may act versions version cu debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version collect libc version glibc version default mar gcc bit runtime platform linux generic debian buster sid cuda available cuda runtime version cuda module loading set lazy gpu models configuration gpu nvidia rtx gpu nvidia rtx gpu nvidia geforce rtx gpu nvidia rtx gpu nvidia rtx nvidia driver version cudnn version probably one following linux gnu libcudnn linux gnu libcudnn adv infer linux gnu libcudnn adv train linux gnu libcudnn cnn infer linux gnu libcudnn cnn train linux gnu libcudnn ops infer linux gnu libcudnn ops train hip runtime version miopen runtime version xnnpack available cpu architecture cpu op bit bit byte little endian cpu cpu thread core core socket socket numa vendor authenticamd cpu family model model nanme amd epyc core processor stepping cpu mhz cpu mhz cpu mhz bogomips virtualization amd cache cache cache,2023-08-24T03:25:25Z,"high priority, triage review, bug, module: nn, module: cuda, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/107842,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,算子出错,,,,,nn.AdaptiveMaxPool2d 在批次内返回相同的结果
cudnn implementation ctcloss handle gradients subsequent operations,cudnn implementation ctcloss handle gradients subsequent operations reproduce expected behavior expect gradients zeroed multiply loss cudnn implementation ctcloss following output gradients affected mul cudnn implementation environment version debug cuda os ubuntu lts gcc version ubuntu ubuntu cmake version version version cuda available cuda runtime version collect gpu models configuration gpu geforce nvidia driver version cudnn version probably one following linux gnu libcudnn cuda targets linux libcudnn versions libraries pip numpy pip pip torchgeometry rc pip blas mkl mkl mkl fft py hd dba mkl random py hd dba py cuda cudnn py cu,2019-09-08T13:19:17Z,"module: dependency bug, module: cudnn, triaged",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/25833,"version, mkl, py, cuda, pip, pypi, numpy, gpu, pypi_pypi, cudnn",7,框架出错,,,,,CTCLoss的 CUDNN 不处理后续操作的梯度
nn embedding cuda many resources requested launch,looks nn embedding backwards work batch think switches sorting algorithms something runs registers repro running,2016-12-29T19:33:25Z,module: dependency bug,CLOSED,0,3,https://github.com/pytorch/pytorch/issues/371,"nn, output, forward, input, layer, weight, float, embedding, padding, batch",9,算子异常,,,,,"nn.Embedding CUDA ""too many resources requested for launch"""
torchinductor tests attempt access internet,tests somewhere without outbound internet connection logs response minified repro response,2022-11-24T16:36:32Z,"bug, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/93450,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架网络连接问题,,,,,torchinductor tests attempt to access internet
fails compile clang xcode,stackoverflow questions defined move constructor disables implicit copy constructor brief log gist anonymous,2017-01-06T16:31:07Z,module: dependency bug,CLOSED,0,3,https://github.com/pytorch/pytorch/issues/416,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,框架编译出错,,,,,pytorch无法在clang6.0上编译
rid zombie processes multiprocessing pool,multiprocessing pool speed nn inference import multiprocessing context forkserver def parallel predict predict func sequences predicted cluster ids pool pool workers maxtasksperchild pool imap func functools partial predict func iterable sequences chunksize item tqdm total len sequences ncols predicted cluster ids append item pool close pool terminante pool join return predicted cluster ids note imap able show progress bar tqdm note forkserver spawn luck cannot methods interact poorly cuda note maxtasksperchild chunksize sequence sequences spawns new process note adding removing pool terminante pool join makes difference note predict func method class created also pass whole model parallel predict change anything everything works except fact memory cpu gpu everything works expected htop monitor memory usage notice every process spawn pool zombie uses memory cleared keep space still parallel predict return correct result goes script structured way validation multiple times next parallel predict called zombies add htop screenshot images githubusercontent cfe cb,2019-09-17T11:55:41Z,"module: dependency bug, oncall: distributed, module: multiprocessing, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/26344,"new, thread, org, version, tutorial, assert, cpu, master, doc, internanl",6,框架资源调度不合理,,,,,zombie processes
rethink exception rethrowing strategy,things longer sense new regime think changing remarked suppressing bugs default log stderr makes sense essentially suppress log stderr otherwise rethrowing exceptions torchdynanmointernanlbug similar classes annoying means default uninformative bottom scroll find useful consider rethrowing rethrowing also benchmark fails report accurate exception info useful know contexts minification occur exception thrown context add extra context saying hey minifier minified repro tension bullet logs minified repro,2022-10-23T15:07:42Z,"bug, triaged, oncall: pt2",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93571,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,框架功能不完善,,,,,异常重新抛出策略
inductor cpu torchbench model hf reformer performance regression ww,compare torchinductor cpu performance dashboard issues ww performance regression torchbench model hf reformer ww bellow ww ww batch speedup inductor eager batch speedup inductor eager speedup ratio eager ratio inductor ratio ww sw info sw commit master commit dbc commit dbc dca edcf commit fa dc torchbench ef benchmark commit ef ca ce eaac torchaudio ecc audio commit ecc ca dd audio commit ace fa torchtext text commit efd bc cfde fc text commit fc eef ae efe vision commit efed fcbbaa vision commit afb adc torchdata data commit cd af fea fa cecd data commit afa bef dynanmo benchmarks fac commit fac da ab ww sw info sw commit master commit commit,2023-01-20T05:57:40Z,"bug, triaged, oncall: pt2, module: cpu inductor",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93513,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,模型性能下降,,,,,[CPU] Torchbench model hf_Reformer performance regression > 10% on ww03.4
segfault shutdown,seeing sporadic crash one unit tests due pythreadstate returning null gil held reproduce steps reproduce behavior install pytest checkout froody fairscale tree crash execute pytest test autograd function pipelinestyle multiprocess break done wait crash example backtrace expected behavior test passes proposed fix replace pybind pybind ffd fea include pybind pybind environment version debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version version version bit runtime cuda available cuda runtime version gpu models configuration gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla nvidia driver version cudnn version collect hip runtime version miopen runtime version versions libraries pip numpy pip pip pg pip torchaudio pip blas mkl cudatoolkit bb mkl mkl service py mkl fft py mkl random py fdb numpy py aff numpy base py hfa py cuda cudnn pg pypi pypi torchaudio py py cu additionanl context debugging gdb,2020-10-31T21:50:33Z,"module: dependency bug, module: crash, triaged, module: pybind, module: third_party",OPEN,0,3,https://github.com/pytorch/pytorch/issues/47161,"version, mkl, py, cuda, pip, pypi, numpy, gpu, pypi_pypi, cudnn",7,框架出错,,,,,torch1.7 关闭期间出现段错误
torchdynanmo needs graph break resize calls aotautograd based backends,repro fails even partitioner handled correctly possible mutate metadata input arguments aotautograd invocation since aotautograd creates copies tensors inputs force resize unconditionanlly graph break seems bad cases aotautograd involved,2022-07-11T14:12:36Z,"bug, triaged, oncall: pt2, module: aotdispatch",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93780,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,框架异常,,,,,torchdynamo needs to graph break for resize_ calls to AOTAutograd based backends
conv output gpu kernel many zeros,kernel many zeros masked conv conv output gpu reproduce test function convolve cpu output expected gpu output varies depending channel count sample messages traces provide well environment version debug cuda os ubuntu lts gcc version ubuntu ubuntu cmake version collect version cuda available cuda runtime version collect gpu models configuration gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla gpu tesla nvidia driver version cudnn version collect versions libraries pip numpy pip pip blas mkl mkl mkl service py mkl fft py mkl random py hd py cuda cudnn py cu,2020-03-30T04:23:05Z,"module: dependency bug, module: numerical-stability, module: cuda, module: convolution, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/35655,"version, mkl, py, cuda, pip, pypi, numpy, gpu, pypi_pypi, cudnn",7,算子计算错误,,,,,当卷积核有许多零时，GPU 上的 conv2d 输出错误
import failed,installed pip alpine container gave following importbug loading shared library ld linux directory needed packages cpython linux gnu ipython importbug relocating packages libcudnn strtod internanl symbol found,2017-05-23T04:47:53Z,module: dependency bug,CLOSED,0,3,https://github.com/pytorch/pytorch/issues/1618,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,框架导入失败,,,,,
problems training models torchdynanmo,try torchdynanmo help train model faster encounter issues torchdynanmo pip install version model nvidia problem previous observe beginning costs lot vs middle catch acceleration effects couple epochs torchdynanmo leads longer training results almost compared normally know right miss something bigger enlarge area torchdynanmo optimize nvfuser covers facing bugs training process got stuck info lot got stuck think problem maybe raised operations update stuck spends lot evaluate begin actual training waited half hour proceeded environment cu torchdynanmo torchtext cu tqdm typing extensions,2022-08-02T13:23:45Z,"bug, oncall: pt2",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93796,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,模型训练出错,,,,,使用 torchdynamo 训练模型时遇到问题
encode numpy dependency,reproduce steps reproduce behavior install snippet expected behavior concise description expected happen logs environment version os linux mac osx installed pip source pip command compiling source version cuda cudnn version gpu models configuration information beginner tutorial saving loading models org tutorials beginner saving loading models additionanl context met installed numpy ran without bugs,2020-01-16T15:16:39Z,"high priority, module: dependency bug, oncall: binaries, releng, triaged, module: numpy, quansight-nack",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/32291,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,框架导入问题,,,,,PyTorch-1.4.0 doesn't encode numpy dependency
add support cuda available cuda current device,chen weiwen,2022-06-23T19:40:10Z,"bug, triaged, oncall: pt2, module: dynamo",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93769,"cuda, device, libtorch, version, window, org, example, release, extension, system",5,框架功能不完善,,,,,添加对torch.cuda.is_available()和 的支持torch.cuda.current_device()
onnx cse pass export pollutes information,description issues found recently adding cse pass onnx export cse pass update information common subexpressions different modules eliminanted updating information left result appears users modules accessing internanl information module belongs onnx passes creating duplicated constants cse pass issues illustrated example observe onnx graph constant onnx constant still appeared times layers constant output layers constant output layers constant output information incorrect constants considered belonging layers considered belonging layers layers layers respectively breaks nanming function export depends information figure nodes originanl module comparison graph cse disabled export proposal cse update common ancestor whenever finds nodes common sub expression example scopes nodes hence common ancestor ideally moved upward graph reflect structural changes well alternantive solution onnx exporter additionanl pass following cse update information based scopes versions master git,2022-10-10T19:54:52Z,"bug, module: onnx, triaged, module: regression",OPEN,0,3,https://github.com/pytorch/pytorch/issues/86627,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,框架异常,,,,,[ONNX] CSE pass in export pollutes Scope information
look ci passes slow tests disabled tests around env variables,sev issues windows ci disabled tests grows big breaks limit windows env variable length chars moment ci maintains following lists different env variables slow tests slow tests flaky disabled tests disabled tests revisit way env variables better safer way passing information around limits keep mind windows vs runner upper limit chars env variable length learn sev number ubuntu bionic deducted xargs show limits number mac os deducted getconf always limit dev infra versions versions,2022-08-15T19:19:31Z,"bug, module: ci, triaged, enhancement",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/83458,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,框架功能不完善,,,,,Look into how the CI passes the list of slow tests and disabled tests around using env variables
cudnn convolution add relu fails basic conditions,cudnn convolution add relu seems basic inputs reproduce results output expected behavior result output conv add relu environment additionanl context cudnn version,2021-08-06T21:37:36Z,"module: dependency bug, module: cudnn, triaged",OPEN,0,3,https://github.com/pytorch/pytorch/issues/62926,"behavior, result, reproduce, expected, cpu, numpy, expected_behavior, index, different, detail",13,算子执行失败,,,,,cudnn_volving_add_relu 在基本条件下失败 
inductor valuebug cannot bitcast data data,happens tensor works well change logs minified repro response,2022-11-02T21:32:55Z,"bug, triaged",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93606,"function, grad, autograd, work, set, parameter, variable, requires, support, data",8,算子异常,,,,,无法将大小为 64 的数据类型位转换为大小为 32 的数据类型
illegal memory access nonzero method tensor,known nonzero method fails input tensor exceeds raising runtimebug however nonzero method also fails tensors slightly smaller causing irrecoverable illegal memory access reproduce decreasing one eliminantes expected behavior method either returns indices non elements raises runtimebug caught recovered additionanl context possibly related versions version cu debug cuda rocm os red hat enterprise linux server release maipo gcc version gcc clang version collect cmake version collect libc version glibc version platform linux el redhat maipo cuda available cuda runtime version gpu models configuration gpu tesla gpu tesla gpu tesla gpu tesla nvidia driver version cudnn version collect hip runtime version miopen runtime version xnnpack available versions libraries pip functorch pip numpy pip cu pip torchtext pip cu collect,2022-06-27T11:54:09Z,"module: dependency bug, module: crash, triaged, module: edge cases",OPEN,0,3,https://github.com/pytorch/pytorch/issues/80337,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,算子资源调度不合理,,,,,张量太大时进行非法内存访问
torchinductor cuda memory memory corruption debugging master,increase memory corruption bugs surfaced inductor tests mostly op tests ex torchdynanmo among current enanbled ops detected memory leaking compute sanitizer may leaks ops enanbled op info test torchdynanmo rmatmul float rmatmul float rmatmul float masked cumprod float masked cumprod float masked cumprod masked cumprod masked cumsum float masked cumsum float masked cumsum float masked cumsum masked cumsum masked logsumexp float masked logsumexp float masked logsumexp masked logsumexp masked float masked float allclose float allclose float allclose float argwhere argwhere float argwhere float argwhere float bernoulli float bernoulli float bincount bincount combinantions combinantions float combinantions float combinantions float combinantions combinantions copysign float copysign float copysign float corrcoef float corrcoef float cov float cov float cov float cov float float equal erf float erf float fmax float fmax float fmin float fmin float fmin float jiterator inputs outputs jiterator inputs extra float jiterator inputs extra float jiterator inputs extra float jiterator binanry float jiterator binanry jiterator binanry jiterator binanry return ref jiterator binanry return ref jiterator unanry float jiterator unanry float linanlg cholesky float linanlg inv float linanlg inv float linanlg float linanlg float linanlg qr float linanlg qr float logsumexp float nn functionanl scaled dot product attention float nn functionanl scaled dot product attention float nn functionanl scaled dot product attention float nn functionanl feature alpha dropout without train float nn,2022-09-27T08:12:47Z,"bug, module: cuda, triaged, oncall: pt2",OPEN,0,3,https://github.com/pytorch/pytorch/issues/93693,"nn, output, forward, input, layer, weight, float, embedding, padding, batch",9,框架资源调度不合理,,,,,CUDA内存泄漏/内存损坏
assertionbug dynanmo input output strict subset traced input output,trying torchdynanmo export huggingface transformers bertmodel let know api correctly version built master commit commit de logs minified repro pasting raw repro since torchdynanmo export edit versions transformers,2022-11-15T20:01:45Z,"bug, oncall: pt2",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/93422,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,算子出错,,,,,AssertionError: Dynamo input and output is a strict subset of traced input/output
cudnn batch kernel batchnorm bwtr nhwc semipersist gets blocked overlapping nccl reduce calls,cudnn channels format enanbled ddp backward pass cudnn batchnorm backward stalled overlapped nccl reduce sorry snippet repro screenshots profiler blocking batch backward images githubusercontent ee bbcd af neither nantive implementation nchw version cudnn kernel bn bw singleread specialized shows behavior technically seems cudnn know cudnn filing instead also reported nvidia nccl issues nvidia nccl issues versions,2022-06-25T00:19:56Z,"module: dependency bug, module: cudnn, triaged, module: nccl, module: memory format",OPEN,0,3,https://github.com/pytorch/pytorch/issues/80259,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,算子异常,,,,,Cudnn batch norm kernel被阻塞
slow training efficientnet updated,updated noticed slow training speed slower train efficientnet timm network training speed unanffected gpu cuda supported perhaps updating cuda quite weird anyone experienced versions downgraded speed back,2022-06-27T01:01:15Z,"module: dependency bug, module: performance, module: cudnn, module: cuda, triaged",CLOSED,0,3,https://github.com/pytorch/pytorch/issues/80310,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,框架性能异常,,,,,pytorch从1.8更新到1.10时，Efficientnet的训练速度缓慢
promotion accumulate operation differs eager cpp dynanmo,discovered looking cputests test defined result reduction op float tensor stored float scalar results slight accuracy discrepancy eager dynanmo generated db cdc ff edf test inductor test torchinductor py logs response minified repro response versions ci,2023-02-03T00:27:33Z,"bug, module: cpu, triaged, oncall: pt2",OPEN,0,2,https://github.com/pytorch/pytorch/issues/94017,"commit, image, rpc, githubusercontent, image_githubusercontent, benchmark, fc, inductor, ab, db",2,算子精度差异,,,,,eager 和 dynamo 之间存在轻微的精度差异
